lang,url,sentiment,date,relevance,title,location,isDuplicate,sim
eng,https://www.sacbee.com/news/article295475794.html,0.1058823529411765,2024-11-13,1,LLM on a Budget: How Small Cities Are Leveraging AI,,False,0.0
eng,https://aithority.com/machine-learning/datarobot-announces-industry-first-generative-ai-tooling-to-secure-ai-outcomes/,0.615686274509804,2024-11-13,1,DataRobot Announces Industry-First Generative AI Tooling to Secure AI Outcomes,,False,0.0
eng,https://www.architecturalrecord.com/articles/17196-data-creep-the-geography-of-artificial-intelligence,0.1607843137254903,2024-11-13,1,Data Creep: The Geography of Artificial Intelligence,,False,0.0
eng,https://infotechlead.com/artificial-intelligence/baidu-unveils-new-ai-powered-applications-87614,0.003921568627450966,2024-11-13,1,Baidu unveils new AI-powered applications - InfotechLead,,False,0.729411780834198
eng,https://www.makeuseof.com/google-home-enhanced-ai/,0.3647058823529412,2024-11-13,1,Google Home Is Now Enhanced With the Power of AI,,False,0.6274510025978088
eng,https://www.nasdaq.com/articles/rocket-companies-rkt-q3-2024-earnings-call-transcript,0.2078431372549019,2024-11-13,1,Rocket Companies (RKT) Q3 2024 Earnings Call Transcript,,False,0.7882353067398071
eng,https://www.fool.com/earnings/call-transcripts/2024/11/12/rocket-companies-rkt-q3-2024-earnings-call-transcr/,0.2078431372549019,2024-11-13,1,Rocket Companies (RKT) Q3 2024 Earnings Call Transcript,,False,0.729411780834198
eng,https://business.scoop.co.nz/2024/11/13/snowflake-unveils-snowflake-intelligence-the-future-of-data-agents-for-enterprise-ai/,0.780392156862745,2024-11-13,1,Snowflake Unveils Snowflake Intelligence: The Future Of Data Agents For Enterprise AI,,False,0.8980392217636108
eng,https://www.scoop.co.nz/stories/BU2411/S00161/snowflake-unveils-snowflake-intelligence-the-future-of-data-agents-for-enterprise-ai.htm,0.6941176470588235,2024-11-12,1,Snowflake Unveils Snowflake Intelligence: The Future Of Data Agents For Enterprise AI,,False,0.9058823585510254
eng,https://www.afr.com/technology/c-suites-race-to-onboard-generative-ai-20241107-p5kos4,0.419607843137255,2024-11-12,1,C-suites race to onboard generative AI,,False,0.5803921818733215
eng,https://www.benzinga.com/pressreleases/24/11/n41918912/rocket-companies-announces-third-quarter-2024-results,0.04313725490196085,2024-11-12,1,Rocket Companies Announces Third Quarter 2024 Results - Rocket Companies (NYSE:RKT),,False,0.0
eng,https://www.itnewsonline.com/GlobeNewswire/LaunchDarkly-Pioneers-Guarded-Releases-Ushering-in-an-End-to-Broken-Release-Management/87882,0.1215686274509804,2024-11-12,1,LaunchDarkly Pioneers Guarded Releases Ushering in an End to Broken Release Management,,False,0.0
eng,https://www.informationweek.com/machine-learning-ai/unicorn-ai-firm-writer-raises-200m-plans-to-challenge-openai-anthropic,0.192156862745098,2024-11-12,1,"Unicorn AI Firm Writer Raises $200M, Plans to Challenge OpenAI, Anthropic",,False,0.8078431487083435
eng,https://taiwannews.com.tw/en/news/5970408,0.2156862745098038,2024-11-12,1,"LaunchDarkly Pioneers Guarded Releases Ushering in an End to Broken Release Management | Taiwan News | Nov. 13, 2024 02:05",,False,0.0
eng,https://www.manilatimes.net/2024/11/13/tmt-newswire/globenewswire/launchdarkly-pioneers-guarded-releases-ushering-in-an-end-to-broken-release-management/2002962,0.2313725490196079,2024-11-12,1,LaunchDarkly Pioneers Guarded Releases Ushering in an End to Broken Release Management,,False,0.0
eng,https://venturebeat.com/data-infrastructure/snowflakes-data-agents-leverage-enterprise-apps-so-you-dont-have-to/,0.4666666666666666,2024-11-12,1,Snowflake's 'data agents' leverage enterprise apps so you don't have to,,False,0.7607843279838562
eng,https://forums.appleinsider.com/discussion/238277/ultimate-guide-on-how-to-use-an-external-ssd-as-a-working-drive-on-macos-sequoia,0.2392156862745098,2024-11-12,1,Ultimate guide on how to use an external SSD as a working drive on macOS Sequoia,,False,0.0
eng,https://dnyuz.com/2024/11/12/snowflakes-data-agents-leverage-enterprise-apps-so-you-dont-have-to/,0.5294117647058822,2024-11-12,1,Snowflake's 'data agents' leverage enterprise apps so you don't have to,,False,0.7450980544090271
eng,https://www.globalsecuritymag.com/ctera-launched-the-next-generation-of-ctera-insight.html,0.5215686274509803,2024-11-12,1,CTERA launched the next generation of CTERA Insight - Global Security Mag Online,,False,0.0
eng,https://techcrunch.com/2024/11/12/particle-launches-an-ai-news-app-to-help-publishers-instead-of-just-stealing-their-work/,0.3176470588235294,2024-11-12,1,"Particle launches an AI news app to help publishers, instead of just stealing their work | TechCrunch",,False,0.9058823585510254
eng,https://za.investing.com/news/press-releases/snowflake-unveils-snowflake-intelligence-the-future-of-data-agents-for-enterprise-ai-93CH-3419661,0.5764705882352941,2024-11-12,1,Snowflake Unveils Snowflake Intelligence: The Future of Data Agents for Enterprise AI By Investing.com,,False,0.886274516582489
eng,https://financialpost.com/pmn/business-wire-news-releases-pmn/snowflake-expands-capabilities-for-enterprises-to-deliver-trustworthy-ai-into-production,0.4509803921568627,2024-11-12,1,Snowflake Expands Capabilities for Enterprises to Deliver Trustworthy AI into Production,,False,0.7490196228027344
eng,https://aithority.com/natural-language/snowflake-unveils-snowflake-intelligence-the-future-of-data-agents-for-enterprise-ai/,0.8431372549019607,2024-11-12,1,Snowflake Unveils Snowflake Intelligence: The Future of Data Agents for Enterprise AI,,False,0.8745098114013672
eng,https://www.investing.com/news/press-releases/snowflake-unveils-snowflake-intelligence-the-future-of-data-agents-for-enterprise-ai-93CH-3716808,0.6784313725490196,2024-11-12,1,Snowflake Unveils Snowflake Intelligence: The Future of Data Agents for Enterprise AI By Investing.com,,True,0.8666666746139526
eng,https://www.manilatimes.net/2024/11/12/tmt-newswire/globenewswire/operant-ai-announces-3d-runtime-defense-suite-to-secure-live-ai-workloads/2002709,0.0117647058823529,2024-11-12,1,Operant AI Announces 3D Runtime Defense Suite to Secure Live AI Workloads,,False,0.4980392158031464
eng,https://betanews.com/2024/11/12/new-defense-suite-is-designed-to-secure-ai-workloads/,0.0980392156862746,2024-11-12,1,New defense suite is designed to secure AI workloads,,False,0.4549019634723663
eng,https://taiwannews.com.tw/en/news/5970245,0.02745098039215677,2024-11-12,1,"Operant AI Announces 3D Runtime Defense Suite to Secure Live AI Workloads | Taiwan News | Nov. 12, 2024 22:00",,False,0.5372549295425415
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63791699-reltio-announces-integration-with-zoominfo-to-enrich-customer-data-boost-sales-and-marketing-effectiveness-and-drive-revenue-growth-004.htm,0.4980392156862745,2024-11-12,1,"Reltio Announces Integration with ZoomInfo to Enrich Customer Data, Boost Sales and Marketing Effectiveness, and Drive Revenue Growth",,False,0.0
eng,https://siliconangle.com/2024/11/12/operant-ai-launches-3d-runtime-defense-suite-enhanced-ai-application-security/,0.2078431372549019,2024-11-12,1,Operant AI launches 3D Runtime Defense Suite for enhanced AI application security - SiliconANGLE,,False,0.4627451002597809
eng,https://www.analyticsinsight.net/news/google-launches-learn-about-ai-tool-with-educational-style-responses,0.3098039215686275,2024-11-12,1,Google Launches 'Learn About' AI Tool with Educational Style Responses,,False,0.8117647171020508
eng,https://www.verdict.co.uk/interview-hcls-cto-on-how-ai-is-changing-software-services/,0.02745098039215677,2024-11-12,1,Interview: HCL's CTO on how AI is changing software services,,False,0.5254902243614197
eng,https://www.manilatimes.net/2024/11/12/tmt-newswire/pr-newswire/hwahae-launches-global-website-to-bring-k-beauty-to-global-audiences/2002553,0.419607843137255,2024-11-12,1,hwahae Launches Global Website to Bring K-Beauty to Global Audiences,,False,0.0
eng,https://www.manilatimes.net/2024/11/12/tmt-newswire/globenewswire/snyk-acquires-developer-first-dast-provider-probely/2002544,0.615686274509804,2024-11-12,1,Snyk Acquires Developer-First DAST Provider Probely,,False,0.6039215922355652
eng,https://taiwannews.com.tw/en/news/5970189,0.4039215686274509,2024-11-12,1,"hwahae Launches Global Website to Bring K-Beauty to Global Audiences | Taiwan News | Nov. 12, 2024 21:00",,False,0.0
eng,https://itnewsonline.com/GlobeNewswire/Micron-Introduces-Worlds-Fastest-Most-Energy-Efficient-60TB-SSD/87807,0.5686274509803921,2024-11-12,1,"Micron Introduces World's Fastest, Most Energy Efficient 60TB SSD",,False,0.9803921580314636
eng,https://taiwannews.com.tw/en/news/5970166,0.5529411764705883,2024-11-12,1,"CTERA Delivers Next-Generation Data Observability with CTERA Insight Service | Taiwan News | Nov. 12, 2024 21:00",,False,0.0
eng,https://www.benzinga.com/pressreleases/24/11/g41898508/ctera-delivers-next-generation-data-observability-with-ctera-insight-service,0.5921568627450979,2024-11-12,1,CTERA Delivers Next-Generation Data Observability with CTERA Insight Service,"{'type': 'place', 'label': {'eng': 'New York City'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",False,0.0
eng,https://www.benzinga.com/pressreleases/24/11/g41898443/snyk-acquires-developer-first-dast-provider-probely,0.6784313725490196,2024-11-12,1,Snyk Acquires Developer-First DAST Provider Probely,"{'type': 'place', 'label': {'eng': 'Boston'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",False,0.0
eng,https://itnewsonline.com/news/NEC-participates-in-COP29-climate-change-conference/26273,0.3647058823529412,2024-11-12,1,NEC participates in COP29 climate change conference,"{'type': 'place', 'label': {'eng': 'Tokyo'}, 'country': {'type': 'country', 'label': {'eng': 'Japan'}}}",False,0.0
eng,https://www.ad-hoc-news.de/boerse/unternehmensnachrichten/nec-participates-in-cop29-climate-change-conference/66094548,0.3647058823529412,2024-11-12,1,NEC participates in COP29 climate change conference,"{'type': 'place', 'label': {'eng': 'Tokyo'}, 'country': {'type': 'country', 'label': {'eng': 'Japan'}}}",False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63789811-nec-corporation-nec-participates-in-cop29-climate-change-conference-011.htm,0.388235294117647,2024-11-12,1,NEC Corporation: NEC participates in COP29 climate change conference,,False,0.0
eng,https://fortune.com/2024/11/12/llm-speed-trump-china-chips-ftx-fortune-global-forum/,0.1215686274509804,2024-11-12,1,Data Sheet: Prepare for reduced LLM speed ahead,,False,0.572549045085907
eng,https://www.dealstreetasia.com/stories/baidu-bolsters-ai-lineup-419294,0.1372549019607843,2024-11-12,1,"China's Baidu bolsters AI lineup with text-to-image generator, no-code app builder",,False,0.8392156958580017
eng,https://www.benzinga.com/pressreleases/24/11/n41893671/tencent-music-entertainment-group-announces-third-quarter-2024-unaudited-financial-results,0.5764705882352941,2024-11-12,1,Tencent Music Entertainment Group Announces Third Quarter 2024 Unaudited Financial Results - Tencent Music Enter Gr (NYSE:TME),,False,0.0
eng,https://www.uktech.news/medtech/life-science-firm-tackling-als-with-ucl-tech-raises-79m-20241112,-0.07450980392156858,2024-11-12,1,Life science firm tackling ALS with UCL tech raises £79m,,False,0.8078431487083435
eng,https://norfolkdailynews.com/online_features/press_releases/7rivers-rides-the-rapids-towards-snowflake-premier-partner-status-continuing-accelerated-growth-and-success/article_729f508b-0337-5b70-a38a-178b727ff546.html,0.419607843137255,2024-11-12,1,"7Rivers Rides the Rapids Towards Snowflake Premier Partner Status, Continuing Accelerated Growth and Success",,False,0.6470588445663452
eng,https://www.manilatimes.net/2024/11/12/tmt-newswire/pr-newswire/tencent-music-entertainment-group-announces-third-quarter-2024-unaudited-financial-results/2002225,0.4666666666666666,2024-11-12,1,Tencent Music Entertainment Group Announces Third Quarter 2024 Unaudited Financial Results,"{'type': 'place', 'label': {'eng': 'Shenzhen'}, 'country': {'type': 'country', 'label': {'eng': 'China'}}}",False,0.8666666746139526
eng,https://taiwannews.com.tw/en/news/5969920,0.4666666666666666,2024-11-12,1,"Tencent Music Entertainment Group Announces Third Quarter 2024 Unaudited Financial Results | Taiwan News | Nov. 12, 2024 17:00","{'type': 'place', 'label': {'eng': 'Shenzhen'}, 'country': {'type': 'country', 'label': {'eng': 'China'}}}",False,0.8705882430076599
eng,https://www.newsdirectory3.com/ai-investment-surges-doubling-by-2028/,0.1607843137254903,2024-11-12,1,"AI investment surges... ""Doubling by 2028"" - News Directory 3",,False,0.0
eng,https://www.pcgamer.com/games/entropia-universe-the-greatest-mmo-you-might-never-have-heard-of/,0.6862745098039216,2024-11-12,1,Entropia Universe: the greatest MMO you might never have heard of,,False,0.0
eng,https://www.ntdaily.com/online_features/press_releases/7rivers-rides-the-rapids-towards-snowflake-premier-partner-status-continuing-accelerated-growth-and-success/article_d0466dfe-e851-5318-8bf4-113bf6f137b8.html,0.4431372549019608,2024-11-12,1,"7Rivers Rides the Rapids Towards Snowflake Premier Partner Status, Continuing Accelerated Growth and Success","{'type': 'place', 'label': {'eng': 'Milwaukee'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",True,0.0
eng,https://www.analyticsinsight.net/news/baidu-boosts-ai-capabilities-with-advanced-text-to-image-generator-and-no-code-app-builder,0.4352941176470588,2024-11-12,1,Baidu Boosts AI Capabilities with Advanced Text-to-Image Generator and No-Code App Builder,,False,0.7843137383460999
eng,https://me.mashable.com/tech/48874/honor-magicbook-14-art-with-snapdragon-processor-launches-globally,0.3568627450980393,2024-11-12,1,Honor MagicBook 14 Art with Snapdragon processor launches globally,,False,0.0
eng,https://www.itweb.co.za/article/the-value-of-an-ai-centre-of-excellence/LPwQ5MlbGypvNgkj,0.1843137254901961,2024-11-12,1,The value of an AI centre of excellence,,False,0.6313725709915161
eng,https://yourstory.com/2024/11/pine-labs-owned-setu-revenue-doubles-loss-narrows-fy24,-0.06666666666666665,2024-11-12,1,"Pine Labs-owned Setu's revenue jumps almost 2.5X, loss narrows",,False,0.4313725531101227
eng,https://www.news18.com/tech/google-to-bring-new-ai-replies-feature-while-taking-calls-how-it-works-9116137.html,0.09019607843137245,2024-11-12,1,Google To Bring New 'AI Replies' Feature While Taking Calls: How it Works - News18,,False,0.4274509847164154
eng,https://www.theworldfolio.com/interviews/producing-wellrounded-and-openminded-graduates/6502/,0.08235294117647052,2024-11-12,1,Producing Well-Rounded and Open-Minded Graduates,,False,0.0
eng,https://news.stanford.edu/stories/2024/11/diyi-yang-on-language-computers-and-societal-impact,0.3490196078431373,2024-11-11,1,"Diyi Yang on language, computers, and societal impact",,False,0.6627451181411743
eng,https://www.startup365.fr/connecty-ai-raises-1-8m-to-solve-enterprise-datas-three-dimensional-problem/,-0.1294117647058823,2024-11-11,1,Connecty AI raises $1.8M to solve enterprise data's three-dimensional problem,,False,0.9764705896377563
eng,https://www.businessupturn.com/brand-post/connecty-ai-raises-1-8m-to-solve-enterprise-datas-three-dimensional-problem/,-0.003921568627450966,2024-11-11,1,Connecty AI raises $1.8M to solve enterprise data's three-dimensional problem | Business Upturn,"{'type': 'place', 'label': {'eng': 'San Francisco'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",True,0.0
eng,https://www.itnewsonline.com/GlobeNewswire/Connecty-AI-raises-USD1.8M-to-solve-enterprise-datas-three-dimensional-problem/87741,-0.06666666666666665,2024-11-11,1,Connecty AI raises $1.8M to solve enterprise data's three-dimensional problem,,True,0.0
eng,https://taiwannews.com.tw/en/news/5969385,-0.01960784313725494,2024-11-11,1,"Connecty AI raises $1.8M to solve enterprise data's three-dimensional problem | Taiwan News | Nov. 12, 2024 01:30",,False,0.9058823585510254
eng,https://www.eagletribune.com/region/connecty-ai-raises-1-8m-to-solve-enterprise-data-s-three-dimensional-problem/article_f35553b0-9541-5c05-9c02-b94b7b305690.html,-0.003921568627450966,2024-11-11,1,Connecty AI raises $1.8M to solve enterprise data's three-dimensional problem,"{'type': 'place', 'label': {'eng': 'San Francisco'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",False,0.8980392217636108
eng,https://www.manilatimes.net/2024/11/12/tmt-newswire/globenewswire/connecty-ai-raises-18m-to-solve-enterprise-datas-three-dimensional-problem/2001906,-0.05882352941176472,2024-11-11,1,Connecty AI raises $1.8M to solve enterprise data's three-dimensional problem,,False,0.9098039269447327
eng,https://www.benzinga.com/pressreleases/24/11/n41878147/7rivers-rides-the-rapids-towards-snowflake-premier-partner-status-continuing-accelerated-growth-an,0.4431372549019608,2024-11-11,1,"7Rivers Rides the Rapids Towards Snowflake Premier Partner Status, Continuing Accelerated Growth and Success","{'type': 'place', 'label': {'eng': 'Milwaukee'}, 'country': {'type': 'country', 'label': {'eng': 'United States'}}}",False,0.0
eng,https://www.gadgets360.com/ai/news/gemini-live-app-iphone-features-app-store-appears-for-some-users-6993086,0.05882352941176472,2024-11-11,1,Gemini App Might Have Been Silently Launched for iPhone,,False,0.7921568751335144
eng,https://www.technologyreview.com/2024/11/11/1106762/africa-ai-barriers/,0.003921568627450966,2024-11-11,1,A bold AI movement is underway in Africa -- but it is being held up,,False,0.5411764979362488
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63777844-toppan-digital-language-announces-the-launch-of-stream-ai-and-managed-ai-008.htm,0.3176470588235294,2024-11-11,1,TOPPAN Digital Language announces the launch of STREAM AI and Managed AI,"{'type': 'place', 'label': {'eng': 'London'}, 'country': {'type': 'country', 'label': {'eng': 'United Kingdom'}}}",False,0.0
eng,https://www.itsecuritynews.info/mysterious-iphone-reboots-frustrate-law-enforcement-cyber-security-today-for-monday-november-11-2024/,0.2627450980392156,2024-11-11,1,"Mysterious iPhone Reboots Frustrate Law Enforcement: Cyber Security Today for Monday, November 11, 2024 - IT Security News",,False,0.0
eng,https://www.apnnews.com/onix-unveils-the-future-of-data-and-ai-with-two-cutting-edge-solutions/,0.4901960784313726,2024-11-11,1,Onix Unveils the Future of Data and AI with Two Cutting-Edge Solutions - APN News,"{'type': 'place', 'label': {'eng': 'Pune'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://www.forbes.com/sites/bernardmarr/2024/11/11/4-smartphone-with-the-best-artificial-intelligence/,0.6313725490196078,2024-11-11,1,4 Smartphone With The Best Artificial Intelligence,,False,0.4313725531101227
eng,https://www.scmp.com/tech/big-tech/article/3285886/bytedance-adds-video-generator-chinas-most-popular-ai-chatbot-doubao,0.6627450980392158,2024-11-10,1,ByteDance adds video generator to China's most popular AI app,,False,0.0
eng,https://www.businessdailyafrica.com/bd/opinion-analysis/columnists/genai-leveraging-tech-for-business-transformation-4818936,0.04313725490196085,2024-11-10,1,GenAI: Leveraging tech for business transformation,,False,0.7647058963775635
eng,https://rocketnews.com/2024/11/open-source-projects-draw-equity-free-funding-from-corporates-startups-and-even-vcs/,0.07450980392156858,2024-11-10,1,"Open source projects draw equity-free funding from corporates, startups, and even VCs - RocketNews",,False,0.0
eng,https://www.moneycontrol.com/books/book-extract-our-next-reality-article-12862388.html,0.2862745098039217,2024-11-10,1,Book Extract: Our Next Reality,,False,0.0
eng,https://www.timescall.com/2024/11/10/dave-taylor-will-searchgpt-replace-google-search/,0.2,2024-11-10,1,Dave Taylor: Will SearchGPT replace Google search?,,False,0.0
eng,https://www.dailycamera.com/2024/11/10/dave-taylor-will-searchgpt-replace-google-search/,0.2,2024-11-10,1,Dave Taylor: Will SearchGPT replace Google search?,,True,0.0
eng,https://www.adweek.com/commerce/poshmark-gen-ai-visual-search/,0.2470588235294118,2024-11-10,1,Poshmark Takes on Google and TikTok With Gen AI Visual Search Update,,False,0.0
eng,https://pulse2.com/puppygraph-query-engine-company-raises-5-million-seed/,0.2313725490196079,2024-11-10,1,PuppyGraph: Query Engine Company Raises $5 Million (Seed),,False,0.8705882430076599
eng,https://cryptorank.io/news/feed/caf70-saudi-arabia-to-pour-100b-into-ai,0.3098039215686275,2024-11-09,1,Saudi Arabia to pour $100B into AI data centers and startups | AI Alphabet | CryptoRank.io,,False,0.7843137383460999
eng,https://www.cnas.org/publications/commentary/sovereign-ai-in-a-hybrid-world-national-strategies-and-policy-responses,0.3019607843137255,2024-11-09,1,Sovereign AI in a Hybrid World: National Strategies and Policy Responses,,False,0.4274509847164154
eng,https://www.expresscomputer.in/artificial-intelligence-ai/onix-unveils-the-future-of-data-and-ai-with-two-cutting-edge-solutions/118598/,0.4901960784313726,2024-11-09,1,Onix Unveils the Future of Data and AI with Two Cutting-Edge Solutions - Express Computer,,False,0.0
eng,https://ca.finance.yahoo.com/news/q3-2024-ziff-davis-inc-063731731.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuYmluZy5jb20&guce_referrer_sig=AQAAAEoD-uFnQ5-r4p2saQweE3tuRpbyIOnZGip372Z_ioB6-SC8gfpAsSBjOqJWi6BA0QhO3DP5Xhr8B2OvFMPVoGEIbNWNWBpDf5F7Ky0Mw9sKszSyEzwX2G41lntwu9WDtBpHf0xnUfGA6PLJVvV6TbGUUKdX9yXkMSP2_-9le-O7,0.1215686274509804,2024-11-09,1,Q3 2024 Ziff Davis Inc Earnings Call,,False,0.0
eng,https://cryptorank.io/news/feed/acc72-judge-rules-in-favor-of-openai-in-copyright,-0.2862745098039216,2024-11-08,1,Judge rules in favor of OpenAI in copyright case | AI OpenAI | CryptoRank.io,,False,0.7529411911964417
eng,https://vcnewsdaily.com/puppygraph/venture-capital-funding/rzcdqlklsh,0.223529411764706,2024-11-08,1,PuppyGraph Grabs $5M Seed Financing,,False,0.6549019813537598
eng,https://www.inc.com/kit-eaton/forget-the-nanny-check-the-chatbot-ai-may-soon-help-with-parenting/91001305,0.411764705882353,2024-11-08,1,"Forget the Nanny, Check the Chatbot. AI May Soon Help With Parenting",,False,0.0
eng,https://timesofindia.indiatimes.com/technology/tech-news/onix-unveils-kingfisher-and-phoenix-solutions-to-solve-data-challenges-accelerate-ai-adoption/articleshow/115092165.cms,0.5294117647058822,2024-11-08,1,"Onix unveils Kingfisher and Phoenix solutions to solve data challenges, accelerate AI adoption - Times of India",,False,0.0
eng,https://www.cambodiantimes.com/news/274749283/info-origin-and-iit-delhi-collaborate-to-advance-research-in-generative-ai-through-mou,0.4431372549019608,2024-11-08,1,Info Origin and IIT Delhi Collaborate to Advance Research in Generative AI Through MoU,"{'type': 'place', 'label': {'eng': 'New Delhi'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://www.srilankasource.com/news/274749283/info-origin-and-iit-delhi-collaborate-to-advance-research-in-generative-ai-through-mou,0.4431372549019608,2024-11-08,1,Info Origin and IIT Delhi Collaborate to Advance Research in Generative AI Through MoU,"{'type': 'place', 'label': {'eng': 'New Delhi'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63764681-ztudium-group-ai-in-construction-and-real-estate-disrupting-the-dollar-379-trillion-industry-book-research-by-dinis-guarda-ztudium-008.htm,0.3333333333333333,2024-11-08,1,Ztudium Group: AI In Construction And Real Estate - Disrupting The $379 Trillion Industry: Book Research By Dinis Guarda & Ztudium,,False,0.0
eng,https://www.itnewsonline.com/PRNewswire/AI-In-Construction-And-Real-Estate---Disrupting-The-USD379-Trillion-Industry-Book-Research-By-Dinis-Guarda--Ztudium/1021296,0.3333333333333333,2024-11-08,1,AI In Construction And Real Estate - Disrupting The $379 Trillion Industry: Book Research By Dinis Guarda & Ztudium,,False,0.4941176474094391
eng,https://www.thecambodianews.net/news/274749283/info-origin-and-iit-delhi-collaborate-to-advance-research-in-generative-ai-through-mou,0.4431372549019608,2024-11-08,1,Info Origin and IIT Delhi Collaborate to Advance Research in Generative AI Through MoU,"{'type': 'place', 'label': {'eng': 'New Delhi'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",True,0.0
eng,https://www.latestly.com/agency-news/business-news-info-origin-and-iit-delhi-collaborate-to-advance-research-in-generative-ai-through-mou-6402948.html,0.2941176470588236,2024-11-08,1,Business News | Info Origin and IIT Delhi Collaborate to Advance Research in Generative AI Through MoU | LatestLY,"{'type': 'country', 'label': {'eng': 'India'}}",False,0.0
eng,https://www.aninews.in/news/business/info-origin-and-iit-delhi-collaborate-to-advance-research-in-generative-ai-through-mou20241108184205/,0.4431372549019608,2024-11-08,1,Info Origin and IIT Delhi Collaborate to Advance Research in Generative AI Through MoU,"{'type': 'place', 'label': {'eng': 'New Delhi'}, 'country': {'type': 'country', 'label': {'eng': 'India'}}}",False,0.0
eng,https://www.computerweekly.com/news/366615210/IOWN-furthers-pace-of-next-gen-optical-net-development,0.4745098039215687,2024-11-08,1,IOWN furthers pace of next-gen optical net development | Computer W...,,False,0.0
eng,https://www.marketscreener.com/quote/index/CAC-40-4941/news/LightOn-to-become-Europe-s-first-publicly-listed-generative-AI-startup-with-IPO-in-Paris-48306440/,0.411764705882353,2024-11-08,1,LightOn to become Europe's first publicly listed generative AI startup with IPO in Paris,,False,0.0
eng,https://fortune.com/2024/11/08/airbnb-is-on-the-hunt-for-growth/,0.05882352941176472,2024-11-08,1,Data Sheet: Speculation runs rampant,,False,0.0
eng,https://theprint.in/tech/lighton-to-become-europes-first-listed-genai-startup-with-paris-ipo/2347597/,0.5294117647058822,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,False,0.0
eng,https://coingeek.com/india-public-sector-banks-accelerate-ai-adoption-rbi/,0.2784313725490195,2024-11-08,1,India's public sector banks accelerate AI adoption: RBI,,False,0.5607843399047852
eng,https://www.reuters.com/markets/europe/lighton-become-europes-first-listed-genai-startup-with-paris-ipo-2024-11-08/,0.419607843137255,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,False,0.0
eng,https://www.dailymail.co.uk/wires/reuters/article-14058707/LightOn-Europes-listed-GenAI-startup-Paris-IPO.html,0.419607843137255,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,True,0.0
eng,https://www.usnews.com/news/technology/articles/2024-11-08/lighton-to-become-europes-first-listed-genai-startup-with-paris-ipo,0.4823529411764707,2024-11-08,1,LightOn to Become Europe's First Listed GenAI Startup With Paris IPO,,False,0.0
eng,https://www.globalbankingandfinance.com/lighton-to-become-europes-first-listed-genai-startup-with-paris-ipo/,0.5137254901960784,2024-11-08,1,Light IPO: First European GenAI Startup Listing,"{'type': 'country', 'label': {'eng': 'France'}}",True,0.0
eng,https://uk.finance.yahoo.com/news/lighton-become-europes-first-listed-083023692.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cuYmluZy5jb20&guce_referrer_sig=AQAAAEoD-uFnQ5-r4p2saQweE3tuRpbyIOnZGip372Z_ioB6-SC8gfpAsSBjOqJWi6BA0QhO3DP5Xhr8B2OvFMPVoGEIbNWNWBpDf5F7Ky0Mw9sKszSyEzwX2G41lntwu9WDtBpHf0xnUfGA6PLJVvV6TbGUUKdX9yXkMSP2_-9le-O7,0.4823529411764707,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,True,0.0
eng,https://www.streetinsider.com/Reuters/LightOn+to+become+Europes+first+listed+GenAI+startup+with+Paris+IPO/23946721.html,0.4823529411764707,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,True,0.0
eng,https://ghanaiantimes.com.gh/lighton-to-become-europes-first-listed-genai-startup-with-paris-ipo/,0.5450980392156863,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO - Ghanaian Times,,True,0.0
eng,https://ca.finance.yahoo.com/news/lighton-become-europes-first-listed-083023342.html?guccounter=1&guce_referrer=aHR0cHM6Ly93d3cubmF1a3JpLmNvbQ&guce_referrer_sig=AQAAALXMqIDh8NFn1ipIZw6iU_xSCsr3trjjb667hDXBwR_snI_zZ9NpOb7z2lzTxep3MATph7QE0qQp-2e7ezfmQhSpwuXvL_z1UGJ6lZMiMW1uQE9zDk9z5NVzXmcJBONctDANzbMDhalLSdHS3zJyh_3RG8Kl_N_CvIWd7b9br2Tl,0.4823529411764707,2024-11-08,1,LightOn to become Europe's first listed GenAI startup with Paris IPO,,True,0.0
